#word	meanc
bedlam	0
bedpan	0
bedpost	0
bedraggle	0
bedroom	0
beds	0
bedside	0
bedsitter	0
bedspread	0
bedstead	0
bedstraw	0
bedtime	0
bee	441
beebread	0
beech	290
beech	290
beefsteak	0
beefy	0
beehive	0
been	270
been	270
been	270
beer	460
beet	397
beet	397
beetle	444
beetle	444
beetle	444
befall	0
befallen	0
befallen	0
befell	0
befit	0
before	395
before	395
before	395
before	395
before	395
before	395
beforehand	0
beforehand	0
befriend	0
beg	421
beg	421
began	0
beget	0
beget	0
beggar	472
beggar	472
beggarly	0
beggary	0
begged	0
begged	0
begged	0
begging	0
begging	0
begin	0
begin	0
beginner	0
beginning	0
beginning	0
beginning	0
begins	0
begone	0
begone	0
begot	0
begotten	0
begotten	0
begotten	0
begrudge	0
begrudged	0
begrudged	0
beguile	0
begun	0
begun	0
begun	0
behave	0
behaved	0
behaved	0
behaved	0
behaves	0
behaving	0
beheld	0
behest	0
behest	0
behind	0
behind	0
behind	0
behold	0
behold	0
beholder	0
beige	0
bein	0
bein	0
being	361
being	361
being	361
bel	0
bel	0
belated	0
belated	0
belch	0
belch	0
beleaguer	0
belfry	0
belgian	0
belgian	0
belgium	0
belie	0
belief	418
believable	0
believe	0
believed	0
believed	0
believer	0
believes	0
belike	0
belike	0
belittle	0
bell	450
bell	450
belle	362
belle	362
bellicosity	0
belligerence	0
belligerent	0
belligerent	0
bellow	0
bellow	0
bellows	0
belly	440
belly	440
belong	0
belonged	0
belonged	0
belonging	0
belonging	0
belongs	0
beloved	0
beloved	0
beloved	0
below	0
below	0
belt	398
belt	398
belted	0
belted	0
belted	0
belting	0
belting	0
belting	0
belvedere	0
bemoan	0
ben	0
ben	0
ben	0
ben	0
ben	0
bench	0
bench	0
bencher	0
bend	0
bend	0
bending	0
bending	0
beneath	0
beneath	0
benedict	0
benedict	0
benedictine	0
benedictine	0
benediction	0
benefaction	0
benefactor	0
benefice	0
benefice	0
beneficent	0
beneficial	423
beneficiary	0
beneficiary	0
benefit	415
benefit	415
benet	0
benet	0
benevolent	0
bengal	0
bengali	0
bengali	0
benighted	0
benign	0
benignant	0
benjamin	0
benough	359
bent	0
bent	0
bent	0
bent	0
bent	0
benumb	0
benumb	0
bequeath	0
bequeath	0
bequest	0
bequest	0
bereave	0
bereavement	0
bereft	0
bereft	0
bereft	0
beret	392
beriberi	0
berlin	0
bermuda	0
bernardine	0
bernardine	0
berne	0
berry	448
berry	448
berserk	0
berserk	0
berth	287
berth	287
bertha	0
beryl	0
beryl	0
beryllium	0
beseech	0
beseech	0
beset	0
beset	0
beset	0
beside	0
beside	0
besides	0
besides	0
besiege	0
besiege	0
besieger	0
besmirch	0
besought	0
besought	0
besought	0
bespeak	0
bespeak	0
bespoke	0
bespoke	0
best	484
best	484
best	484
best	484
best	484
bested	0
bested	0
bestial	0
bestial	0
bestir	0
bestow	0
bestow	0
bestowal	0
bet	0
bet	0
bet	0
bet	0
bet	0
bet	0
beta	0
beta	0
betel	200
beth	0
bethel	0
bethlehem	0
bethought	0
bethought	0
betide	0
betimes	0
betoken	0
betook	0
betray	0
betrayal	0
betrayer	0
betroth	0
betrothal	0
better	0
better	0
better	0
better	0
betting	0
betting	0
betting	0
betty	0
betty	0
between	0
between	0
between	0
betwixt	0
betwixt	0
bevel	0
bevel	0
bevel	0
beverage	0
bevy	0
bewail	0
beware	0
bewilder	0
bewildered	0
bewildered	0
bewildering	0
bewildering	0
bewitch	0
bey	0
bey	0
beyond	0
beyond	0
beyond	0
bfish	473
bfry	0
bgentry	0
bgoldfish	0
bgross	0
bgrouse	0
bhaddock	0
bhalibut	0
bhang	185
bherring	361
bias	0
bias	0
bias	0
bias	0
bib	357
bib	357
bibb	0
bible	489
biblical	0
bibliography	0
bicameral	0
biceps	0
bicker	0
bicker	0
bickering	0
bicycle	0
bicycle	0
bid	0
bid	0
bid	0
bidden	0
bidden	0
bidder	0
bidding	0
bidding	0
bide	0
biennial	0
biennial	0
bier	242
bifocal	0
big	0
big	0
big	0
bigger	0
bigger	0
biggest	0
bigness	0
bigot	0
bigot	0
bigoted	0
bigotry	0
bilateral	0
bilge	0
bilingual	0
bilingual	0
bilious	0
bill	428
bill	428
billed	298
billed	298
billed	298
billegitimate	0
billet	0
billet	0
billet	0
billiard	0
billiards	0
billion	0
billion	0
billow	0
billow	0
billowy	0
bills	0
billy	0
bimonthly	0
bin	0
bin	0
bin	0
binary	0
binary	0
bind	0
bind	0
binder	0
binding	0
binding	0
binding	0
bing	0
bing	0
binge	0
binge	0
binocular	0
binocular	0
binomial	0
binomial	0
binuclear	0
bio-	0
biograph	0
biographer	0
biographic	0
biographical	0
biography	0
biologic	0
biological	0
biologist	0
biplane	0
birch	448
birch	448
bird	519
bird	519
birdie	0
birmingham	0
birth	505
birth	505
birthday	0
birthday	0
birthplace	0
birthright	0
biscuit	397
bisect	0
bishop	437
bishop	437
bisque	0
bit	392
bit	392
bit	392
bit	392
bitch	0
bitch	0
bitched	0
bitched	0
bitchy	0
bite	0
bite	0
biter	0
biting	0
biting	0
biting	0
bitten	0
bitten	0
bitten	0
bitter	432
bitter	432
bitter	432
bitter	432
bitterly	0
bitters	0
bittersweet	0
bittersweet	0
bitumen	0
bituminous	0
bivalve	0
bivalve	0
bivouac	0
bivouac	0
bizarre	0
blab	0
blab	0
black	493
black	493
black	493
blackberry	0
blackberry	0
blackbird	0
blackboard	0
blacken	0
blackguard	0
blackguard	0
blackguard	0
blacking	0
blacking	0
blackleg	0
blacklisted	0
blacklisted	0
blackmail	0
blackmailer	0
blackness	0
blackout	0
blacksmith	369
bladder	0
bladder	0
bladder	0
blade	423
blade	423
blake	0
blake	0
blame	0
blanch	0
blanch	0
blanch	0
bland	360
bland	360
blandish	0
blandish	0
blank	0
blank	0
blank	0
blanket	449
blanket	449
blankets	0
blare	0
blaspheme	0
blaspheme	0
blaspheme	0
blasphemous	0
blasphemy	0
blast	0
blast	0
blasting	0
blasting	0
blatancy	0
blatant	0
blaze	0
blaze	0
blazed	0
blazed	0
blazed	0
blazer	0
blazing	0
blazing	0
blazon	0
blazon	0
blazon	0
blazon	0
bleach	387
bleach	387
bleach	387
bleak	415
bleak	415
bleak	415
bleary	0
bleat	0
bleat	0
bleats	0
bled	0
bled	0
bleed	0
bleeding	0
bleeding	0
blemish	0
blemish	0
blend	0
blend	0
blend	0
blend	0
blenheim	0
bless	0
blessed	0
blessed	0
blessed	0
blessed	0
blessed	0
blessing	0
blessing	0
blessing	0
blest	0
blest	0
blest	0
blew	415
blight	0
blight	0
blimey	0
blimey	0
blimp	0
blind	417
blind	417
blind	417
blindfold	0
blindfold	0
blindfold	0
blink	0
blink	0
blink	0
blinking	0
blinking	0
blinks	324
blinks	324
blissful	0
blister	0
blister	0
blithe	0
blithe	0
blithe	0
blitz	0
blitz	0
blitzed	0
blitzed	0
blizzard	0
bloat	0
bloat	0
bloat	0
bloated	0
bloated	0
blob	0
bloc	0
block	0
block	0
block	0
blockade	0
blockade	0
blocked	0
blocked	0
blockhead	0
blockhead	0
blockhouse	0
blocking	0
blocking	0
bloke	0
blond	0
blond	0
blonde	463
blonde	463
blood	467
blood	467
blood	467
blooded	0
blooded	0
blooded	0
bloodhound	0
bloodhound	0
bloodshed	0
bloodshed	0
bloodshot	0
bloodshot	0
bloodthirsty	0
bloody	0
bloody	0
bloody	0
bloom	0
bloom	0
bloomed	0
bloomed	0
bloomed	0
bloomer	0
blooming	0
blooming	0
blooming	0
blossom	493
blossom	493
blot	0
blot	0
blotch	0
blotch	0
blotter	0
blotting	0
blotting	0
blotto	0
blouse	530
blow	402
blow	402
blower	0
blowing	0
blowing	0
blown	0
blown	0
blown	0
blubber	0
blubber	0
bludgeon	0
bludgeon	0
blue	446
blue	446
blue	446
blue-black	0
blue-black	0
bluebell	0
bluestocking	0
bluff	0
bluff	0
bluff	0
bluish	0
blunder	408
blunder	408
blunderbuss	212
blunderbuss	212
blunt	0
blunt	0
blunt	0
blur	0
blur	0
blurt	0
blurt	0
blurt	0
blush	482
blush	482
blush	482
bluster	0
bluster	0
bmackerel	0
bmoose	420
bmost	340
bnext	349
bnext	349
bo	0
bo	0
bo	0
bo	0
boa	0
boar	385
boar	385
board	389
board	389
boarder	0
boarding	0
boarding	0
boards	0
boast	0
boast	0
boasting	0
boat	542
boat	542
boated	0
boated	0
boating	460
boating	460
boating	460
boating	460
boats	0
boatswain	0
bob	0
bob	0
bob	0
bobbed	0
bobbed	0
bobbed	0
bobbing	0
bobbing	0
bobby	0
bock	0
bode	0
bode	0
bode	0
bodice	0
bodice	0
bodied	0
bodied	0
bodily	0
bodily	0
bodleian	0
bodleian	0
body	543
body	543
bodyguard	0
boeotian	0
boeotian	0
boffspring	0
bog	0
bog	0
bogey	0
bogged	0
bogged	0
boggy	0
bogus	0
bogus	0
bogy	0
bohemian	0
bohemian	0
boil	439
boil	439
boiled	0
boiled	0
boiler	0
boiling	0
boiling	0
boisterous	0
bold	0
bold	0
bold	0
bold	0
bold	0
bole	166
boll	187
bolo	0
bologna	0
bolster	0
bolster	0
bolt	400
bolt	400
bolt	400
bolting	0
bolting	0
bolus	0
bomb	497
bomb	497
bomb-proof	0
bomb-proof	0
bombard	0
bombard	0
bombardment	0
bombastic	0
bombed	0
bombed	0
bombed	0
bomber	0
bombs	0
bombus	0
bon	0
bon	0
bonanza	0
bonanza	0
bonaventure	0
bond	0
bond	0
bond	0
bondage	0
bonded	0
bonded	0
bonded	0
bondholder	0
bonding	0
bonding	0
bone	418
bone	418
bone	418
bones	0
bonfire	0
bonfire	0
boniface	0
bonito	0
bonne	0
bonne	0
bonnet	0
bonnet	0
bonny	0
bonny	0
bonus	0
bonus	0
bony	0
boo	0
boo	0
boo	0
boob	0
boob	0
booby	0
booby	0
book	582
book	582
bookcase	0
bookcase	0
bookclub	0
booked	0
booked	0
booker	0
booking	0
booking	0
booking	0
bookish	0
booklet	0
books	0
bookseller	0
bookseller	0
boom	0
boom	0
boomerang	0
booming	0
booming	0
boon	0
boon	0
boon	0
boorish	0
boost	0
boost	0
booster	0
boot	440
boot	440
booted	0
booted	0
booted	0
booted	0
booth	408
bootlegger	0
bootlegging	0
bootlegging	0
booze	0
boozing	0
bordel	0
bordel	0
border	0
border	0
border	0
borderline	0
bore	430
bore	430
bore	430
bore	430
bored	0
bored	0
borer	0
boric	0
boring	0
boring	0
boring	0
born	484
born	484
born	484
born	484
borne	272
borne	272
borne	272
borne	272
borne	272
borneo	0
borneo	0
borough	0
borrow	0
borrow	0
borrowed	0
borrowed	0
borrowed	0
borrower	0
borrowing	0
borrowing	0
bosch	0
bosom	0
bosom	0
bosom	0
boss	0
boss	0
boss	0
bossed	0
bossed	0
bossed	0
boston	0
bostonian	0
botanical	0
botanist	0
both	320
both	320
both	320
both	320
both	320
bother	0
bothered	0
bothered	0
bothers	0
bothersome	0
bottle	0
bottle	0
bottle	0
bottled	0
bottled	0
bottled	0
bottleneck	0
bottles	0
bottling	0
bottom	0
bottom	0
bottoms	0
boucher	0
boudoir	0
bouffe	0
bouffe	0
bough	0
bough	0
bought	0
bought	0
bought	0
bougie	0
boulder	551
boulder	551
boulevard	0
boun	0
bounce	0
bounce	0
bounce	0
bounce	0
bouncing	0
bouncing	0
bouncing	0
bound	0
bound	0
bound	0
bound	0
bound	0
boundary	0
bounded	0
bounded	0
bounded	0
bounded	0
bounding	0
bounding	0
boundless	0
bounteous	0
bountiful	0
bounty	0
bouquet	423
bourbon	465
bourbon	465
bourgeois	0
bourgeois	0
bourgeois	0
bourgeoisie	0
bourn	0
bout	0
bout	0
bout	0
bout	0
bovine	0
bow	448
bow	448
bow	448
bow	448
bowed	0
bowed	0
bowed	0
bowed	0
bowel	0
bowel	0
bower	0
bower	0
bowery	0
bowie	0
bowing	0
bowing	0
bowing	0
bowl	447
bowl	447
bowlder	0
bowled	0
bowled	0
bowling	0
bowling	0
bowsprit	0
bowstring	0
box	482
box	482
box	482
boxer	0
boxes	0
boy	543
boy	543
boycott	0
boycott	0
boyer	0
boyfriend	0
boyish	0
bperch	0
bpike	0
bplaice	165
bply	0
bra	515
brace	0
brace	0
bracelet	461
bracing	0
bracing	0
bracken	0
bracket	0
bracket	0
bracket	0
brackets	0
brackish	0
brad	0
brad	0
brae	0
brag	0
brag	0
brag	0
brag	0
braggadocio	0
braggadocio	0
braid	0
braid	0
braid	0
brain	494
brain	494
brainy	0
brake	437
brake	437
brake	437
brake	437
brakes	0
bramble	298
bran	0
branch	0
branch	0
branched	0
branched	0
branched	0
branches	0
branching	0
branching	0
brand	0
brand	0
brand-new	0
branded	0
branded	0
branded	0
brandish	0
brandish	0
brandon	0
brandy	519
brant	0
brant	0
brant	0
brash	0
brash	0
brash	0
brass	377
brass	377
brassica	0
brassiere	0
brassy	0
brassy	0
brat	469
bravado	0
bravado	0
brave	511
brave	511
brave	511
brave	511
bravo	0
bravo	0
bravura	0
brawl	446
brawl	446
brawn	0
brawny	0
bray	0
bray	0
brazen	0
brazen	0
brazier	0
brazil	0
brazil	0
brazil	0
brazilian	0
brazilian	0
breach	0
breach	0
bread	484
bread	484
breadth	0
break	390
break	390
break-neck	0
break-neck	0
breakage	0
breakdown	0
breaker	0
breakfast	0
breakfast	0
breaking	0
breaking	0
breaks	0
breakwater	0
breast	498
breast	498
breastwork	0
breath	445
breath	445
breathe	0
breathed	0
breathed	0
breathed	0
breather	0
breathing	0
breathing	0
breathless	0
breathy	0
bred	387
bred	387
bred	387
bred	387
breech	0
breech	0
breed	0
breed	0
breeder	0
breeding	0
breeding	0
breeding	0
breeds	0
breeze	0
breeze	0
breezy	0
breindeer	0
breligious	0
brendezvous	0
brest	0
brethren	0
brett	0
breve	0
breve	0
brevet	0
brevet	0
brevet	0
brew	0
brew	0
brewer	0
brewery	0
brewing	0
brewing	0
brewing	0
brhinoceros	0
briar	0
bribe	436
bribe	436
bric-a-brac	0
brick	398
brick	398
brick	398
bricklayer	0
bricklaying	0
bridal	0
bridal	0
bride	0
bride	0
bridegroom	0
bridesmaid	0
bridewell	0
bridewell	0
bridge	0
bridge	0
bridgehead	0
bridges	0
bridgewater	0
bridle	0
bridle	0
brief	408
brief	408
brief	408
briefed	0
briefed	0
briefly	0
brier	0
brig	0
brigade	0
brigade	0
brigadier	0
brigand	0
brigand	0
brigantine	0
bright	432
bright	432
bright	432
bright	432
brighten	0
brighter	0
brightest	0
brilliant	490
brilliant	490
brilliant	490
brim	0
brim	0
brimmed	0
brimmed	0
brimmed	0
brindle	0
brine	0
brine	0
bring	0
bringer	0
bringing	0
brings	0
brink	0
brisk	0
brisk	0
bristle	0
bristle	0
bristly	0
bristol	0
britain	0
britain	0
britannic	0
britannic	0
british	0
british	0
britisher	0
briton	0
briton	0
brittle	0
broach	0
broach	0
broach	0
broach	0
broad	472
broad	472
broad	472
broadcast	0
broadcast	0
broadcast	0
broadcast	0
broadcast	0
broadcasts	0
broadcloth	0
broaden	0
broadening	0
broader	0
broadly	0
broadside	0
broadside	0
broadside	0
broadway	0
broadway	0
brocade	0
brocade	0
brocade	0
brocaded	0
brocaded	0
brocaded	0
brochure	0
brod	0
brod	0
broe	265
broil	407
broil	407
broil	407
broiler	0
broke	432
broke	432
broke	432
broken	490
broken	490
broken	490
broken-backed	0
broker	0
bromide	0
bronchial	0
bronchiole	0
bronze	0
bronze	0
bronze	0
bronzed	0
bronzed	0
bronzed	0
brooch	0
brooch	0
brood	0
brood	0
broody	0
brook	0
brook	0
broom	444
broom	444
broom	444
broomstick	0
brothel	0
brothel	0
brother	569
brother	569
brotherhood	0
brotherly	0
brotherly	0
brought	0
brought	0
brow	0
brow	0
browbeaten	0
browbeaten	0
brown	0
brown	0
brown	0
brownie	0
browning	0
browning	0
browning	0
brownish	0
browny	0
browse	0
browse	0
browsing	0
browsing	0
bruin	0
bruise	0
bruise	0
brunt	0
brunt	0
brunt	0
brunt	0
brush	452
brush	452
brush	452
brushy	0
brusque	0
brusque	0
brussels	0
brut	356
brut	356
brutal	467
brutality	0
brute	422
brute	422
bsalmon	0
bseed	467
bseries	0
bshad	0
bsheep	444
bsnipe	0
bspecies	0
bsquash	0
bstarfish	0
bswine	0
btrout	430
btunny	0
bubal	174
bubble	415
bubble	415
bubbly	0
buccaneer	0
buccaneer	0
buck	0
buck	0
buck	0
buckboard	0
bucket	402
bucket	402
bucket-shop	0
buckets	0
bucking	0
bucking	0
buckle	366
buckle	366
buckler	0
buckler	0
buckling	0
buckra	0
buckskin	0
bucolic	0
bucolic	0
bud	375
bud	375
buddha	0
buddhist	0
buddy	0
buddy	0
budge	0
budge	0
budge	0
budget	0
budget	0
budgeting	0
buff	0
buff	0
buff	0
buffer	0
buffer	0
buffet	0
buffet	0
buffet	0
buffoon	275
buffoon	275
buffoon	275
bug	0
bug	0
bugbear	0
bugbear	0
bugbear	0
bugger	0
bugger	0
buggered	0
buggered	0
buggy	0
buggy	0
bugle	0
bugle	0
bugle	0
bugler	0
build	434
builder	0
building	503
building	503
building	503
builds	0
built	0
built	0
built	0
bulb	0
bulb	0
bulge	0
bulge	0
bulging	0
bulk	0
bulkhead	0
bulky	0
bull	0
bull	0
bull	0
bulldog	0
bulldozed	0
bulldozed	0
bullet	0
bullet	0
bulletin	0
bulletin	0
bullfinch	0
bullfinch	0
bullion	0
bullish	0
bullock	0
bullock	0
bully	0
bully	0
bully	0
bulwark	0
bulwark	0
bum	0
bum	0
bum	0
bum	0
bumble-bee	0
bummed	0
bummed	0
bumming	0
bump	421
bump	421
bump	421
bumped	0
bumped	0
bumper	0
bumper	0
bumper	0
bumptious	0
bun	0
bunch	448
bunch	448
bunched	0
bunched	0
bunched	0
bundle	0
bundle	0
bungalow	425
bunged	0
bunged	0
bungle	0
bungle	0
bunk	0
bunk	0
bunker	0
bunker	0
bunny	0
bunt	0
bunt	0
bunter	0
bunting	0
buoy	0
buoy	0
buoyant	0
burden	0
burden	0
burdened	0
burdened	0
burdened	0
burdensome	0
bureaucracy	0
bureaucrat	0
bureaucratic	0
burger	0
burgess	0
burgess	0
burgher	0
burgher	0
burglar	0
burglar	0
burglary	0
burgundian	0
burgundian	0
burgundy	0
burial	0
burke	0
burl	0
burl	0
burlesque	0
burlesque	0
burlesque	0
burly	0
burly	0
burly	0
burman	0
burman	0
burmese	0
burn	400
burn	400
burn	400
burner	377
burnet	0
burnet	0
burning	0
burning	0
burning	0
burnish	0
burnish	0
burnt	0
burnt	0
burnt	0
burr	0
burr	0
burr	0
burro	432
burrow	352
burrow	352
bursar	0
bursary	0
bursitis	0
burst	0
burst	0
burst	0
burst	0
bursts	0
burton	0
bury	380
bury	380
bus	0
bus	0
buses	0
bush	382
bush	382
bushel	0
bushel	0
bushy	0
busied	0
busied	0
busied	0
busied	0
busily	0
business	461
business	461
buss	0
buss	0
buss	0
bust	0
bust	0
bust	0
bust	0
bust	0
bustard	0
buster	0
bustle	0
bustle	0
bustling	0
busy	385
busy	385
busy	385
busybody	0
busyness	0
but	225
but	225
but	225
but	225
but	225
but	225
but	225
butcher	0
butcher	0
butcher	0
butchery	0
butler	0
butt	0
butt	0
butte	0
butter	466
buttercup	0
butterfly	424
butterfly	424
buttermilk	0
butternut	0
buttery	0
buttery	0
butting	0
butting	0
button	387
button	387
buttoned	0
buttoned	0
buttoned	0
buttress	0
buttress	0
butyl	193
butyl	193
buxom	0
buy	450
buy	450
buyer	0
buying	0
buzz	0
buzz	0
buzz	0
buzz	0
buzz	0
buzzard	0
buzzer	0
bwaterworks	0
bwhiting	0
by	274
by	274
by	274
by	274
by	274
by-pass	0
by-pass	0
by-product	0
by-word	0
bye	0
bye	0
byen	0
bygone	0
bygone	0
bygone	0
byre	172
byronic	0
byronic	0
bystander	0
byway	0
byword	0
byzantine	0
byzantine	0
cab	0
cab	0
cabal	0
cabal	0
cabal	0
cabana	0
cabaret	0
cabbage	397
cabbage	397
cabin	488
cabin	488
cabinet	0
cabinet	0
cabinet	0
cable	368
cable	368
cablegram	0
cabot	0
cacao	0
cache	0
cache	0
cackle	0
cackle	0
cacophony	0
cad	0
cadaver	0
cadaverous	0
caddy	0
caddy	0
cadence	0
cadence	0
cadenza	0
cadet	0
cadre	0
cady	0
caesar	0
caesar	0
cafe	479
cafeteria	0
cage	446
cage	446
cain	0
cain	0
cairn	0
caisson	0
cajole	0
cake	473
cake	473
cal	0
calamitous	0
calamity	0
calcification	0
calcite	0
calcite	0
calcium	0
calculable	0
calculate	0
calculated	0
calculated	0
calculated	0
calculating	0
calculating	0
calculating	0
calculation	0
caldron	0
calendar	0
calendar	0
calibration	0
calibre	0
calibre	0
calico	0
calif	0
caliper	0
caliph	0
calix	158
call	430
call	430
call	430
called	0
called	0
caller	0
caller	0
calling	0
calling	0
calling	0
calling	0
callous	0
callous	0
calls	0
calm	469
calm	469
calm	469
calmly	0
caloric	0
caloric	0
calorie	0
calorimeter	0
calumny	0
calvary	0
calvinist	0
cam	0
cam	0
cam	0
cambric	0
came	373
came	373
camel	372
camelot	0
cameo	0
cameo	0
camera	472
camouflage	0
camp	484
camp	484
camp	484
campagna	0
campaign	0
campaign	0
campaign	0
campaigning	0
campaigns	0
camper	0
camping	0
camping	0
camping	0
camps	0
campus	0
can	327
can	327
can	327
can	327
can't	0
canada	0
canada	0
canadian	0
canadian	0
canal	0
canal	0
canary	382
canary	382
canary	382
cancel	0
cancel	0
cancellation	0
cancer	492
